iter	MAPE	RMSE	R2	MAE
2528	0.01110039415	0.207114246	0.9612688037	0.146548968
2529	0.01109991594	0.2071065776	0.9612716717	0.1465428943
2530	0.01109938138	0.2070952868	0.9612758943	0.1465363664
2531	0.01109911856	0.2070878786	0.9612786647	0.1465329308
2532	0.01109871635	0.2070757486	0.9612832007	0.1465279484
2533	0.01109825941	0.2070689683	0.9612857361	0.1465213599
2534	0.011097909	0.2070589066	0.9612894983	0.1465168051
2535	0.01109689927	0.207035309	0.9612983212	0.1465037341
2536	0.01109650953	0.2070179554	0.9613048088	0.1464979936
2537	0.01109614558	0.2070046091	0.961309798	0.1464924732
2538	0.01109562057	0.2069933827	0.9613139944	0.1464850219
2539	0.01109533031	0.2069859035	0.96131679	0.1464809081
2540	0.01109521507	0.2069839668	0.9613175139	0.1464792004
2541	0.01109497722	0.2069731952	0.9613215399	0.1464755849
2542	0.01109486703	0.2069713507	0.9613222293	0.1464739534
2543	0.01109408455	0.2069610183	0.9613260909	0.1464630442
2544	0.01109342264	0.2069451224	0.9613320315	0.146453053
2545	0.0110930711	0.2069386262	0.9613344591	0.1464486238
2546	0.01109206213	0.2069248066	0.9613396232	0.1464344298
2547	0.01109101053	0.2069099202	0.9613451855	0.1464210965
2548	0.01108972162	0.2068940374	0.9613511197	0.1464035376
2549	0.01108870312	0.2068772525	0.9613573905	0.1463904793
2550	0.01108818013	0.2068698198	0.9613601671	0.1463835764
2551	0.01108745162	0.2068595098	0.9613640185	0.1463732133
2552	0.01108730873	0.2068546358	0.9613658392	0.1463714372
2553	0.0110861881	0.2068385552	0.9613718457	0.1463550858
2554	0.01108511099	0.2068179181	0.9613795534	0.1463396913
2555	0.01108482532	0.2068129147	0.9613814221	0.1463358362
2556	0.01108412354	0.2068047805	0.9613844598	0.1463259279
2557	0.01108402499	0.2068023234	0.9613853774	0.1463245333
2558	0.01108395098	0.2068007708	0.9613859572	0.1463234619
2559	0.01108358222	0.2067919156	0.9613892641	0.1463184609
2560	0.01108328825	0.2067854817	0.9613916666	0.1463146187
2561	0.01108272025	0.2067654316	0.9613991532	0.1463076147
2562	0.01108211142	0.2067540509	0.9614034024	0.1463003622
2563	0.01108131851	0.2067369468	0.9614097881	0.1462889232
2564	0.01108102785	0.2067280971	0.9614130919	0.1462853617
2565	0.01108051317	0.20671832	0.9614167417	0.146278197
2566	0.01108038344	0.2067104454	0.9614196812	0.1462765326
2567	0.01108010258	0.2067011663	0.9614231448	0.1462728642
2568	0.01107989459	0.2066945659	0.9614256084	0.1462700132
2569	0.01107919462	0.2066849905	0.9614291823	0.146260043
2570	0.01107880303	0.20667847	0.961431616	0.146254907
2571	0.01107819233	0.2066615848	0.9614379176	0.1462453986
2572	0.01107775448	0.2066501614	0.9614421806	0.1462400425
2573	0.01107756698	0.2066443328	0.9614443557	0.146237498
2574	0.01107719692	0.2066386121	0.9614464904	0.1462327033
2575	0.01107662487	0.2066268054	0.9614508959	0.1462249983
2576	0.01107544469	0.2066120197	0.9614564126	0.1462076527
2577	0.01107472939	0.2066040848	0.9614593731	0.1461981127
2578	0.01107444803	0.2065954013	0.9614626128	0.1461943807
2579	0.01107423893	0.2065896513	0.9614647579	0.1461918343
2580	0.01107365064	0.2065792002	0.9614686567	0.1461836524
2581	0.011073278	0.2065680066	0.9614728322	0.1461784341
2582	0.01107262339	0.2065543626	0.9614779216	0.1461697956
2583	0.01107159684	0.2065415053	0.9614827171	0.1461557663
2584	0.01107129533	0.2065323521	0.961486131	0.1461522785
2585	0.01107107737	0.20652207	0.9614899657	0.1461496709
2586	0.01106996318	0.2065080682	0.9614951873	0.1461342364
2587	0.01106969751	0.2065016774	0.9614975705	0.1461307881
2588	0.01106908074	0.2064915274	0.9615013554	0.1461230703
2589	0.01106882022	0.2064835109	0.9615043445	0.1461196275
2590	0.01106821187	0.2064718946	0.9615086757	0.1461112929
2591	0.01106812666	0.2064701402	0.9615093299	0.1461100427
2592	0.01106763674	0.2064608968	0.9615127761	0.1461031563
2593	0.01106685841	0.2064482291	0.9615174989	0.1460927061
2594	0.01106663844	0.2064409324	0.9615202191	0.1460894747
2595	0.01106608549	0.2064322512	0.9615234553	0.1460820582
2596	0.01106583762	0.2064250217	0.9615261503	0.1460788687
2597	0.01106517811	0.2064132539	0.9615305367	0.1460689584
2598	0.01106483968	0.206405311	0.9615334973	0.1460643914
2599	0.01106435554	0.2063916021	0.9615386068	0.1460582187
2600	0.01106392346	0.2063845272	0.9615412436	0.1460527537
2601	0.01106361712	0.2063767114	0.9615441565	0.146048889
2602	0.01106288654	0.2063648098	0.9615485918	0.1460385355
2603	0.0110616326	0.2063419283	0.9615571182	0.1460220971
2604	0.01106123799	0.2063264864	0.9615628718	0.1460173716
2605	0.0110606672	0.2063158441	0.9615668369	0.1460105608
2606	0.01106012245	0.2063026674	0.9615717459	0.1460029852
2607	0.01105983714	0.2062947212	0.9615747062	0.1459993934
2608	0.01105912726	0.2062812897	0.9615797096	0.1459898592
2609	0.01105864446	0.2062731463	0.961582743	0.145983418
2610	0.01105826986	0.2062654851	0.9615855967	0.1459780248
2611	0.01105802848	0.2062615255	0.9615870715	0.145974768
2612	0.01105751718	0.2062519278	0.9615906463	0.1459678055
2613	0.0110569389	0.2062380887	0.9615958005	0.1459607238
2614	0.01105633852	0.2062252462	0.9616005832	0.1459516155
2615	0.01105584025	0.2062127134	0.9616052503	0.1459454615
2616	0.01105503219	0.206200558	0.9616097766	0.1459346573
2617	0.01105434312	0.2061892667	0.9616139809	0.1459249677
2618	0.01105390345	0.2061779135	0.961618208	0.1459195071
2619	0.01105348501	0.206170155	0.9616210966	0.1459142555
2620	0.01105314834	0.2061594675	0.9616250755	0.1459101706
2621	0.01105287815	0.2061506244	0.9616283676	0.1459069363
2622	0.01105250784	0.2061426708	0.9616313283	0.1459017407
2623	0.01105196042	0.2061345595	0.9616343477	0.1458947506
2624	0.01105168611	0.2061241847	0.9616382096	0.1458913271
2625	0.0110514819	0.2061186955	0.9616402527	0.1458884666
2626	0.01105120348	0.2061133983	0.9616422244	0.1458848021
2627	0.01105058167	0.2061018981	0.9616465046	0.145876538
2628	0.01104969596	0.2060863401	0.9616522948	0.1458646792
2629	0.01104938317	0.2060787925	0.9616551036	0.1458603652
2630	0.01104874346	0.2060715798	0.9616577877	0.1458513104
2631	0.01104804866	0.2060584866	0.9616626598	0.145842433
2632	0.01104779105	0.2060521522	0.9616650168	0.1458395114
2633	0.01104751819	0.2060454421	0.9616675135	0.1458360499
2634	0.01104716254	0.2060357777	0.9616711094	0.1458308679
2635	0.0110467097	0.2060261956	0.9616746744	0.1458239151
2636	0.01104644536	0.2060209557	0.9616766239	0.1458204327
2637	0.01104636144	0.2060196299	0.9616771171	0.1458192133
2638	0.01104619814	0.2060164857	0.9616782868	0.1458170279
2639	0.01104514579	0.2060036983	0.9616830439	0.1458026671
2640	0.01104484626	0.2059951521	0.9616862231	0.1457990096
2641	0.01104441345	0.2059868823	0.9616892993	0.145793491
2642	0.01104367025	0.2059660659	0.961697042	0.1457840379
2643	0.01104337124	0.205961622	0.9616986948	0.1457801681
2644	0.01104266627	0.2059507821	0.9617027263	0.1457706965
2645	0.01104185749	0.2059379487	0.961707499	0.1457598311
2646	0.01104129028	0.2059292158	0.9617107466	0.1457522116
2647	0.01104052972	0.205916417	0.9617155059	0.1457409053
2648	0.01104031809	0.2059099644	0.9617179053	0.1457384028
2649	0.01103960658	0.20589829	0.961722246	0.1457284012
2650	0.0110392759	0.2058923053	0.9617244712	0.1457237922
2651	0.01103868764	0.2058788054	0.9617294903	0.1457155665
2652	0.01103782381	0.20586235	0.9617356078	0.145704559
2653	0.01103708539	0.2058447492	0.9617421506	0.1456952984
2654	0.01103642225	0.205834225	0.9617460625	0.1456869167
2655	0.01103537708	0.2058221013	0.9617505687	0.1456720099
2656	0.01103471708	0.2058115662	0.9617544842	0.1456633425
2657	0.01103434208	0.2057989673	0.9617591665	0.1456588281
2658	0.01103377677	0.2057860325	0.9617639734	0.14565154
2659	0.01103296037	0.2057745204	0.9617682513	0.1456407101
2660	0.01103221034	0.2057587264	0.9617741199	0.1456309296
2661	0.01103126679	0.2057422129	0.9617802554	0.1456183728
2662	0.01103051104	0.2057270948	0.9617858721	0.1456087465
2663	0.01102998286	0.2057131333	0.9617910586	0.1456022859
2664	0.01102952747	0.2056990719	0.9617962819	0.1455969693
2665	0.01102919732	0.2056899927	0.9617996544	0.1455921473
2666	0.01102853518	0.2056743774	0.9618054542	0.1455829203
2667	0.01102827306	0.2056671315	0.9618081454	0.1455796667
2668	0.01102804413	0.2056636031	0.9618094558	0.145576549
2669	0.01102774704	0.2056555804	0.9618124353	0.1455726061
2670	0.0110273971	0.2056500369	0.9618144939	0.1455677447
2671	0.01102709474	0.2056454709	0.9618161896	0.1455639491
2672	0.01102667248	0.2056338624	0.9618205003	0.1455587074
2673	0.01102643012	0.2056281914	0.9618226061	0.1455555749
2674	0.01102562994	0.2056126476	0.9618283777	0.1455451875
2675	0.01102483565	0.2055982885	0.961833709	0.1455347989
2676	0.01102452736	0.2055909597	0.9618364299	0.1455307036
2677	0.01102419123	0.2055841363	0.9618389631	0.1455261699
2678	0.01102344207	0.2055698686	0.9618442597	0.1455151477
2679	0.01102299096	0.2055619903	0.9618471843	0.1455088543
2680	0.01102271521	0.2055520309	0.9618508812	0.1455053918
2681	0.01102189031	0.205538162	0.9618560289	0.1454951773
2682	0.01102146213	0.2055258289	0.9618606064	0.1454899563
2683	0.01102113675	0.2055199652	0.9618627826	0.1454858598
2684	0.01102095378	0.2055151241	0.9618645793	0.1454834764
2685	0.01102040897	0.2055027389	0.9618691755	0.1454757191
2686	0.01102003783	0.205493869	0.9618724671	0.1454712115
2687	0.01101945493	0.2054834165	0.9618763457	0.1454631868
2688	0.01101849242	0.2054650936	0.9618831444	0.1454494113
2689	0.01101802326	0.2054548415	0.9618869481	0.1454434389
2690	0.01101762358	0.2054470591	0.9618898354	0.1454378503
2691	0.01101686166	0.2054321146	0.9618953796	0.1454270854
2692	0.01101623313	0.2054175965	0.9619007651	0.145419293
2693	0.01101570399	0.2054007292	0.9619070217	0.1454120371
2694	0.01101543437	0.2053914647	0.961910458	0.1454087881
2695	0.01101455123	0.2053777038	0.9619155617	0.1453966767
2696	0.01101428543	0.205369368	0.9619186531	0.1453933969
2697	0.01101372966	0.2053518261	0.9619251584	0.1453858059
2698	0.01101355968	0.2053452642	0.9619275917	0.1453835833
2699	0.01101291361	0.2053351431	0.9619313446	0.1453745013
2700	0.01101233764	0.2053229475	0.9619358666	0.1453659107
2701	0.01101147729	0.2053083528	0.9619412777	0.1453551148
2702	0.01101110228	0.2052980124	0.9619451113	0.1453506182
2703	0.011010633	0.2052825031	0.9619508608	0.1453446097
2704	0.01101028737	0.2052747927	0.961953719	0.145340422
2705	0.01100974364	0.205257643	0.9619600759	0.1453337061
2706	0.01100921102	0.2052496378	0.961963043	0.1453266832
2707	0.01100895277	0.2052403008	0.9619665036	0.1453234737
2708	0.01100836637	0.2052329835	0.9619692155	0.145314875
2709	0.0110077554	0.2052228667	0.9619729648	0.1453062747
2710	0.01100752952	0.2052151295	0.9619758321	0.1453035789
2711	0.0110070358	0.2052036142	0.9619800993	0.145297145
2712	0.01100702141	0.2052032763	0.9619802245	0.1452969251
2713	0.01100607266	0.205185676	0.9619867462	0.1452851457
2714	0.01100545503	0.2051754026	0.9619905526	0.1452777368
2715	0.01100497917	0.2051684616	0.9619931242	0.1452709192
2716	0.0110045931	0.2051578057	0.9619970721	0.1452661441
2717	0.01100420914	0.2051476344	0.9620008402	0.1452615551
2718	0.01100371204	0.2051347875	0.9620055993	0.1452554399
2719	0.01100322009	0.2051217974	0.9620104111	0.1452487578
2720	0.01100235964	0.2051082504	0.9620154289	0.1452359739
2721	0.0110018172	0.2050969134	0.9620196278	0.1452278707
2722	0.01100153766	0.205087721	0.9620230323	0.1452239496
2723	0.01100124887	0.2050763121	0.9620272574	0.1452204783
2724	0.01100069672	0.2050644778	0.9620316399	0.1452136774
2725	0.01099989527	0.2050458675	0.9620385311	0.1452033709
2726	0.01099962846	0.205036438	0.9620420225	0.145200075
2727	0.01099866514	0.2050216491	0.962047498	0.1451864466
2728	0.01099829329	0.205013181	0.9620506331	0.1451817886
2729	0.01099820175	0.2050109363	0.9620514641	0.1451805836
2730	0.01099768883	0.205003283	0.9620542974	0.1451738316
2731	0.01099748421	0.2049976223	0.9620563929	0.1451712998
2732	0.01099693691	0.2049864575	0.9620605259	0.1451644816
2733	0.01099685432	0.2049849736	0.9620610751	0.1451633392
2734	0.01099633501	0.2049708297	0.9620663105	0.1451571052
2735	0.01099560419	0.2049589315	0.9620707143	0.1451475692
2736	0.01099498401	0.2049459672	0.9620755125	0.1451391869
2737	0.01099430658	0.2049306802	0.9620811699	0.1451300111
2738	0.01099300659	0.2049103297	0.9620887005	0.1451113661
2739	0.01099278757	0.2049034954	0.9620912293	0.145108623
2740	0.01099256645	0.2048964633	0.9620938313	0.1451057972
2741	0.01099249117	0.204894165	0.9620946817	0.1451048849
2742	0.01099182399	0.2048830841	0.9620987815	0.145095444
2743	0.01099102609	0.2048679015	0.9621043985	0.1450849241
2744	0.01099027345	0.2048563288	0.9621086797	0.1450742268
2745	0.01098987959	0.2048472632	0.9621120333	0.145069619
2746	0.01098964942	0.2048411311	0.9621143016	0.1450665638
2747	0.01098950078	0.2048372585	0.9621157341	0.1450646911
2748	0.01098882645	0.2048231632	0.9621209477	0.1450549614
2749	0.01098868619	0.2048182711	0.9621227571	0.1450533103
2750	0.01098835137	0.204812332	0.9621249537	0.1450488612
2751	0.01098804523	0.2048043545	0.9621279042	0.1450446218
2752	0.01098769291	0.204795082	0.9621313334	0.1450401488
2753	0.01098689207	0.2047826897	0.9621359162	0.1450296203
2754	0.01098644848	0.2047728503	0.9621395547	0.1450231993
2755	0.01098593925	0.2047635052	0.9621430102	0.1450158263
2756	0.01098514708	0.2047530344	0.9621468819	0.1450054751
2757	0.01098444597	0.2047393804	0.9621519302	0.144995764
2758	0.01098416957	0.2047305636	0.9621551898	0.1449920531
2759	0.01098378358	0.2047167983	0.9621602788	0.1449862811
2760	0.01098326965	0.2047018278	0.9621658129	0.14497909
2761	0.01098264952	0.204688335	0.9621708003	0.1449702219
2762	0.01098230487	0.2046767153	0.9621750951	0.1449653145
2763	0.01098197702	0.2046670655	0.9621786617	0.1449613964
2764	0.01098175873	0.2046585019	0.9621818266	0.1449586337
2765	0.01098091765	0.2046473	0.9621859665	0.1449472827
2766	0.01098056533	0.2046354531	0.9621903444	0.1449427807
2767	0.01098016877	0.2046245376	0.9621943779	0.1449373815
2768	0.01097955635	0.2046151205	0.9621978575	0.144929751
2769	0.01097853517	0.2046000264	0.9622034345	0.1449167031
2770	0.01097827614	0.2045928118	0.9622061	0.1449135242
2771	0.01097811588	0.204590158	0.9622070805	0.1449114962
2772	0.01097757838	0.204577247	0.9622118503	0.1449048754
2773	0.01097691929	0.204561696	0.962217595	0.1448961661
2774	0.0109762375	0.2045500512	0.9622218965	0.1448879359
2775	0.01097582639	0.2045410937	0.9622252051	0.1448826815
2776	0.01097560321	0.2045366814	0.9622268349	0.1448797899
2777	0.01097492401	0.2045261176	0.9622307365	0.1448697998
2778	0.01097462664	0.2045180526	0.9622337151	0.1448657276
2779	0.01097439788	0.2045125914	0.962235732	0.1448629232
2780	0.01097381561	0.2045031667	0.9622392126	0.1448552384
2781	0.01097368976	0.2044977456	0.9622412146	0.144853708
2782	0.01097336748	0.2044922046	0.9622432607	0.1448493427
2783	0.01097316658	0.2044856175	0.9622456931	0.1448463935
2784	0.01097188727	0.2044667739	0.962252651	0.1448287063
2785	0.01097070741	0.2044480004	0.9622595824	0.1448117877
2786	0.01097027645	0.2044384916	0.9622630929	0.1448063665
2787	0.01096990843	0.2044313935	0.9622657133	0.1448008641
2788	0.01096953808	0.2044265386	0.9622675055	0.1447954589
2789	0.01096921334	0.2044175564	0.9622708213	0.144791399
2790	0.01096877579	0.2044055522	0.9622752523	0.1447857493
2791	0.01096851918	0.2043993387	0.9622775458	0.1447820623
2792	0.01096788867	0.2043900322	0.9622809808	0.144772659
2793	0.01096717324	0.2043780239	0.9622854128	0.1447631718
2794	0.01096694913	0.2043725398	0.9622874368	0.1447600539
2795	0.01096649389	0.2043618552	0.9622913799	0.1447535883
2796	0.01096619288	0.2043572722	0.9622930712	0.1447495483
2797	0.01096562945	0.2043464151	0.9622970777	0.1447419791
2798	0.01096539235	0.2043404751	0.9622992696	0.1447389139
2799	0.01096444174	0.20432425	0.9623052564	0.1447251413
2800	0.01096419416	0.2043167037	0.9623080407	0.14472186
2801	0.01096374645	0.204307208	0.9623115441	0.1447153346
2802	0.01096313105	0.2042946384	0.9623161814	0.1447064571
2803	0.0109629001	0.204289762	0.9623179804	0.1447033927
2804	0.0109624992	0.2042806404	0.9623213453	0.1446984184
2805	0.01096235235	0.2042778916	0.9623223593	0.1446965595
2806	0.01096199748	0.2042735289	0.9623239686	0.1446915321
2807	0.01096145749	0.2042622419	0.962328132	0.1446846236
2808	0.01096098292	0.2042555106	0.9623306149	0.1446779295
2809	0.01096051784	0.2042423673	0.9623354626	0.1446719232
2810	0.01096008851	0.2042308647	0.9623397049	0.1446666482
2811	0.01095951752	0.2042157487	0.9623452795	0.1446592639
2812	0.0109586706	0.2042019751	0.9623503586	0.1446472094
2813	0.01095843065	0.2041945973	0.9623530791	0.1446437823
2814	0.01095825382	0.2041877731	0.9623555954	0.1446412832
2815	0.01095773416	0.2041755362	0.9623601073	0.1446348376
2816	0.01095739294	0.2041713191	0.9623616621	0.1446298547
2817	0.01095689452	0.2041628149	0.9623647975	0.1446230174
2818	0.01095672738	0.2041572476	0.9623668501	0.1446209433
2819	0.01095631074	0.2041457099	0.9623711035	0.144615844
2820	0.01095558207	0.204135015	0.9623750461	0.1446064158
2821	0.01095532709	0.204129288	0.9623771572	0.1446032606
2822	0.01095504853	0.2041220072	0.962379841	0.1445998825
2823	0.01095463248	0.2041141149	0.96238275	0.144594898
2824	0.01095435639	0.2041092503	0.9623845431	0.1445910974
2825	0.01095388541	0.2041000472	0.9623879351	0.1445851225
2826	0.01095332713	0.2040889426	0.9623920277	0.14457763
2827	0.010952976	0.20408095	0.9623949733	0.1445732134
2828	0.01095287447	0.2040776304	0.9623961967	0.1445720126
2829	0.01095275398	0.2040732768	0.962397801	0.144570501
2830	0.01095244682	0.2040625964	0.9624017368	0.1445667437
2831	0.01095178644	0.2040480494	0.9624070972	0.1445570552
2832	0.01095112538	0.2040354599	0.9624117359	0.1445483856
2833	0.01095090676	0.2040313869	0.9624132366	0.144545158
2834	0.01095044304	0.2040176373	0.9624183023	0.1445390414
2835	0.01095000161	0.2040109793	0.9624207552	0.1445329848
2836	0.01094953258	0.2039993073	0.9624250551	0.1445264752
2837	0.01094920775	0.2039913241	0.9624279959	0.1445221146
2838	0.01094871695	0.203980442	0.9624320044	0.1445149693
2839	0.01094778682	0.2039689942	0.9624362211	0.1445017795
2840	0.01094730563	0.2039600444	0.9624395175	0.1444954034
2841	0.01094663974	0.2039485805	0.9624437397	0.1444873279
2842	0.01094649678	0.203943759	0.9624455154	0.1444851325
2843	0.01094594067	0.2039300638	0.9624505589	0.144477959
2844	0.01094559527	0.2039193988	0.9624544863	0.1444733593
2845	0.0109451888	0.2039107145	0.9624576841	0.144467442
2846	0.01094497685	0.2039070135	0.9624590469	0.1444646289
2847	0.01094478501	0.2039002803	0.9624615261	0.1444622142
2848	0.01094439906	0.2038928708	0.9624642543	0.1444575893
2849	0.01094397881	0.2038857079	0.9624668916	0.1444519825
2850	0.010943739	0.2038790944	0.9624693264	0.144449097
2851	0.010943211	0.2038646526	0.9624746433	0.1444425794
2852	0.01094271473	0.2038521121	0.9624792598	0.1444360047
2853	0.01094254817	0.2038460659	0.9624814854	0.1444338357
2854	0.0109419676	0.2038363376	0.9624850664	0.1444266471
2855	0.01094176927	0.2038302359	0.9624873123	0.1444241456
2856	0.01094137549	0.2038207975	0.9624907863	0.1444185397
2857	0.01094104105	0.2038162193	0.9624924714	0.1444136956
2858	0.01094062807	0.2038071846	0.9624957965	0.1444086867
2859	0.01094028878	0.2038023099	0.9624975906	0.1444042474
2860	0.01093984764	0.203793249	0.9625009252	0.1443986313
2861	0.01093955451	0.2037845983	0.9625041086	0.144395024
2862	0.01093922925	0.2037747568	0.9625077302	0.1443904315
2863	0.01093892334	0.2037659911	0.9625109557	0.1443861391
2864	0.01093858478	0.2037591859	0.9625134597	0.1443813844
2865	0.01093801362	0.2037526148	0.9625158775	0.1443729645
2866	0.01093754297	0.2037373174	0.9625215058	0.1443670978
2867	0.01093691757	0.2037244075	0.9625262553	0.1443582059
2868	0.01093664777	0.2037172724	0.9625288802	0.1443545944
2869	0.0109360354	0.2037081639	0.9625322309	0.1443464493
2870	0.01093547273	0.2036970408	0.9625363225	0.1443381509
2871	0.01093493609	0.2036909891	0.9625385485	0.1443302409
2872	0.01093470443	0.2036821459	0.9625418012	0.144327268
2873	0.01093426386	0.2036719946	0.9625455348	0.1443213663
2874	0.0109337297	0.2036576892	0.962550796	0.1443139968
2875	0.01093352064	0.2036529144	0.9625525521	0.1443112045
2876	0.01093319106	0.2036431351	0.9625561484	0.1443070551
2877	0.01093298801	0.2036367113	0.9625585106	0.1443043998
2878	0.01093275093	0.2036290862	0.9625613145	0.1443013087
2879	0.01093245629	0.2036172317	0.9625656735	0.1442975226
2880	0.01093235533	0.2036141519	0.9625668059	0.1442963026
2881	0.01093186904	0.2036043104	0.9625704244	0.144289045
2882	0.01093135324	0.2035962018	0.9625734056	0.1442821658
2883	0.01093065898	0.203582414	0.9625784746	0.1442717114
2884	0.01093023556	0.2035745516	0.962581365	0.1442661106
2885	0.01092953315	0.2035601493	0.9625866593	0.1442557814
2886	0.0109292869	0.2035518918	0.9625896946	0.1442526877
2887	0.01092905782	0.2035455686	0.9625920189	0.1442496818
2888	0.01092878383	0.2035372895	0.9625950619	0.144246391
2889	0.01092846188	0.203529729	0.9625978407	0.1442420146
2890	0.01092825283	0.203524359	0.9625998143	0.1442390831
2891	0.01092754138	0.2035123481	0.9626042285	0.1442286887
2892	0.01092720658	0.2035057414	0.9626066565	0.1442241638
2893	0.01092689582	0.2034987343	0.9626092315	0.144220146
2894	0.01092666608	0.2034946568	0.9626107298	0.1442170662
2895	0.01092620506	0.2034815769	0.9626155362	0.1442105479
2896	0.01092590169	0.2034752294	0.9626178686	0.1442059898
2897	0.01092504808	0.2034623716	0.9626225928	0.1441944356
2898	0.01092440132	0.2034513232	0.962626652	0.1441845643
2899	0.01092373708	0.2034425358	0.9626298804	0.144175304
2900	0.01092320208	0.2034320249	0.9626337418	0.1441678447
2901	0.01092305122	0.2034270383	0.9626355736	0.1441659038
2902	0.01092287494	0.2034209748	0.962637801	0.1441633822
2903	0.01092228484	0.2034109849	0.9626414706	0.1441551783
2904	0.01092184592	0.2034040747	0.9626440088	0.1441494838
2905	0.01092167055	0.2033998465	0.9626455619	0.1441473476
2906	0.01092144828	0.203392679	0.9626481944	0.144144662
2907	0.01092097294	0.2033847016	0.9626511244	0.1441381921
2908	0.01092072065	0.2033790187	0.9626532115	0.1441352091
2909	0.01092059954	0.2033765863	0.9626541048	0.1441335143
2910	0.01092032279	0.2033668077	0.962657696	0.1441300462
2911	0.01091997792	0.2033571344	0.9626612484	0.1441259997
2912	0.01091914606	0.2033446249	0.962665842	0.1441142072
2913	0.01091884616	0.2033376675	0.9626683968	0.1441103157
2914	0.01091856689	0.2033320808	0.9626704481	0.144106885
2915	0.010918266	0.2033259868	0.9626726856	0.1441023873
2916	0.01091783021	0.2033140627	0.9626770636	0.1440967026
2917	0.01091752519	0.2033103507	0.9626784265	0.1440923807
2918	0.01091736141	0.2033062878	0.9626799181	0.1440903217
2919	0.01091728365	0.203304383	0.9626806174	0.1440893811
2920	0.01091707324	0.2032986103	0.9626827367	0.1440869789
2921	0.01091659336	0.2032847262	0.9626878336	0.1440807915
2922	0.01091586154	0.203270633	0.9626930069	0.1440712359
2923	0.01091560592	0.2032640425	0.9626954261	0.1440681166
2924	0.01091463959	0.2032446067	0.9627025598	0.1440539543
2925	0.0109142699	0.2032355486	0.9627058842	0.1440487948
2926	0.01091372369	0.2032264149	0.9627092362	0.1440421441
2927	0.0109135971	0.2032191734	0.9627118937	0.144040542
2928	0.01091338134	0.2032111534	0.9627148368	0.1440378934
2929	0.01091327688	0.2032091328	0.9627155783	0.1440365352
2930	0.01091307651	0.2032028408	0.9627178871	0.1440339049
2931	0.01091306645	0.2032025705	0.9627179863	0.144033747
2932	0.01091290777	0.2031977193	0.9627197664	0.1440315096
2933	0.01091244781	0.2031901578	0.9627225409	0.1440251873
2934	0.01091218089	0.2031839533	0.9627248175	0.1440217141
2935	0.01091182192	0.2031743522	0.9627283401	0.1440172864
2936	0.01091164733	0.2031686495	0.9627304324	0.1440150731
2937	0.010911087	0.203157318	0.9627345896	0.1440068132
2938	0.01090966037	0.2031383432	0.9627415504	0.1439875548
2939	0.01090948525	0.2031333224	0.9627433922	0.143985314
2940	0.01090933059	0.2031291625	0.9627449181	0.1439834654
2941	0.01090898524	0.2031221977	0.9627474728	0.1439793477
2942	0.010908789	0.2031166465	0.9627495089	0.1439766816
2943	0.01090857675	0.2031118235	0.9627512779	0.1439740674
2944	0.01090787985	0.203103611	0.9627542901	0.1439642832
2945	0.01090752698	0.2030951952	0.9627573766	0.1439596623
2946	0.01090736984	0.2030916053	0.9627586932	0.143957694
2947	0.01090705549	0.2030793708	0.96276318	0.1439537641
2948	0.01090615601	0.2030668999	0.9627677532	0.1439408666
2949	0.01090569568	0.2030534473	0.9627726861	0.1439352414
2950	0.0109054366	0.2030481313	0.9627746353	0.1439318945
2951	0.01090442404	0.2030319183	0.9627805799	0.1439184676
2952	0.01090377918	0.2030196752	0.9627850685	0.1439096571
2953	0.01090343409	0.2030113537	0.9627881192	0.1439049375
2954	0.01090325213	0.2030059334	0.9627901062	0.1439022888
2955	0.01090292807	0.2029965214	0.9627935565	0.1438977194
2956	0.01090266239	0.2029874753	0.9627968725	0.1438944055
2957	0.01090252617	0.2029837566	0.9627982356	0.1438925934
2958	0.01090234243	0.2029779318	0.9628003706	0.1438903661
2959	0.01090207561	0.202970733	0.9628030092	0.1438869767
2960	0.01090181532	0.2029643939	0.9628053326	0.1438838071
2961	0.01090130643	0.202955028	0.9628087653	0.1438765229
2962	0.01090101396	0.2029481619	0.9628112816	0.1438729175
2963	0.01090089115	0.2029446281	0.9628125767	0.143871287
2964	0.0109006711	0.2029374429	0.9628152099	0.1438686115
2965	0.01090040916	0.2029329562	0.9628168541	0.1438649952
2966	0.01089985867	0.202922812	0.9628205714	0.1438577132
2967	0.01089936504	0.2029145362	0.9628236039	0.1438514117
2968	0.01089918559	0.2029061592	0.9628266734	0.143849204
2969	0.01089886787	0.2028998369	0.9628289899	0.1438450023
2970	0.01089868522	0.2028939471	0.9628311479	0.1438425883
2971	0.01089836448	0.2028837361	0.962834889	0.1438380256
2972	0.01089752421	0.2028695876	0.9628400724	0.1438267236
2973	0.01089669274	0.2028597106	0.9628436906	0.143815187
2974	0.01089649651	0.2028521021	0.9628464778	0.1438126935
2975	0.0108959476	0.2028411152	0.9628505023	0.1438048675
2976	0.01089532549	0.2028248841	0.9628564474	0.1437973246
2977	0.01089495694	0.2028164131	0.9628595499	0.1437928586
2978	0.01089446	0.2028066029	0.9628631428	0.1437861691
2979	0.01089400262	0.2027966164	0.9628668	0.1437804728
2980	0.0108938902	0.2027929797	0.9628681318	0.1437791139
2981	0.01089326208	0.2027838712	0.9628714673	0.1437699042
2982	0.01089308648	0.2027778451	0.962873674	0.1437677306
