iter	Passed	Remaining
3245	12860	6949
3246	12864	6945
3247	12867	6940
3248	12870	6936
3249	12874	6932
3250	12878	6928
3251	12882	6924
3252	12885	6920
3253	12889	6916
3254	12893	6912
3255	12897	6908
3256	12899	6903
3257	12903	6899
3258	12907	6895
3259	12911	6891
3260	12915	6887
3261	12918	6883
3262	12922	6879
3263	12926	6875
3264	12929	6870
3265	12933	6866
3266	12937	6862
3267	12941	6858
3268	12945	6854
3269	12949	6850
3270	12953	6846
3271	12957	6843
3272	12961	6839
3273	12965	6835
3274	12968	6830
3275	12973	6827
3276	12977	6823
3277	12981	6819
3278	12985	6815
3279	12989	6811
3280	12993	6807
3281	12997	6803
3282	13000	6799
3283	13005	6796
3284	13010	6792
3285	13014	6788
3286	13019	6785
3287	13023	6781
3288	13026	6776
3289	13030	6772
3290	13035	6769
3291	13039	6765
3292	13043	6761
3293	13047	6757
3294	13051	6753
3295	13055	6749
3296	13059	6745
3297	13063	6741
3298	13066	6737
3299	13071	6733
3300	13075	6729
3301	13078	6725
3302	13082	6721
3303	13086	6717
3304	13090	6713
3305	13093	6709
3306	13097	6705
3307	13101	6701
3308	13105	6697
3309	13109	6693
3310	13112	6689
3311	13116	6684
3312	13119	6680
3313	13123	6676
3314	13127	6672
3315	13130	6668
3316	13134	6664
3317	13137	6660
3318	13141	6655
3319	13145	6651
3320	13149	6648
3321	13153	6644
3322	13156	6639
3323	13160	6635
3324	13164	6631
3325	13167	6627
3326	13171	6623
3327	13175	6619
3328	13179	6615
3329	13183	6611
3330	13187	6607
3331	13191	6603
3332	13195	6599
3333	13199	6595
3334	13203	6591
3335	13207	6587
3336	13210	6583
3337	13214	6579
3338	13218	6575
3339	13221	6571
3340	13225	6567
3341	13229	6563
3342	13234	6559
3343	13238	6555
3344	13242	6551
3345	13246	6547
3346	13249	6543
3347	13253	6539
3348	13256	6535
3349	13260	6531
3350	13264	6527
3351	13268	6523
3352	13272	6519
3353	13275	6515
3354	13279	6511
3355	13283	6507
3356	13287	6503
3357	13290	6499
3358	13294	6494
3359	13299	6491
3360	13303	6487
3361	13306	6483
3362	13311	6479
3363	13314	6475
3364	13318	6471
3365	13322	6467
3366	13326	6463
3367	13331	6459
3368	13335	6455
3369	13339	6451
3370	13343	6448
3371	13347	6444
3372	13351	6440
3373	13355	6436
3374	13358	6431
3375	13362	6427
3376	13365	6423
3377	13369	6419
3378	13373	6415
3379	13377	6411
3380	13380	6407
3381	13384	6403
3382	13388	6399
3383	13393	6395
3384	13396	6391
3385	13400	6387
3386	13403	6383
3387	13408	6379
3388	13412	6375
3389	13416	6371
3390	13421	6368
3391	13425	6364
3392	13430	6360
3393	13434	6357
3394	13439	6353
3395	13444	6349
3396	13449	6346
3397	13453	6342
3398	13458	6339
3399	13463	6335
3400	13467	6332
3401	13472	6328
3402	13477	6324
3403	13481	6321
3404	13486	6317
3405	13490	6313
3406	13494	6309
3407	13499	6305
3408	13503	6302
3409	13508	6298
3410	13512	6294
3411	13517	6291
3412	13521	6287
3413	13526	6283
3414	13532	6280
3415	13537	6277
3416	13541	6273
3417	13545	6269
3418	13550	6265
3419	13554	6262
3420	13558	6258
3421	13563	6254
3422	13569	6251
3423	13573	6247
3424	13578	6244
3425	13584	6240
3426	13588	6237
3427	13592	6233
3428	13597	6229
3429	13602	6226
3430	13606	6222
3431	13611	6218
3432	13615	6214
3433	13619	6211
3434	13623	6206
3435	13627	6203
3436	13632	6199
3437	13637	6195
3438	13641	6192
3439	13646	6188
3440	13651	6184
3441	13654	6180
3442	13659	6176
3443	13663	6173
3444	13668	6169
3445	13672	6165
3446	13677	6162
3447	13681	6158
3448	13685	6154
3449	13689	6150
3450	13693	6146
3451	13697	6142
3452	13701	6138
3453	13704	6134
3454	13708	6130
3455	13713	6126
3456	13717	6122
3457	13721	6118
3458	13725	6114
3459	13728	6110
3460	13732	6106
3461	13736	6102
3462	13740	6098
3463	13744	6094
3464	13747	6090
3465	13752	6086
3466	13755	6082
3467	13760	6078
3468	13763	6074
3469	13767	6070
3470	13770	6066
3471	13775	6062
3472	13779	6058
3473	13782	6054
3474	13785	6049
3475	13789	6045
3476	13814	6051
3477	13819	6047
3478	13823	6043
3479	13829	6040
3480	13834	6037
3481	13839	6033
3482	13844	6029
3483	13848	6025
3484	13851	6021
3485	13855	6017
3486	13859	6013
3487	13863	6009
3488	13867	6005
3489	13871	6001
3490	13874	5997
3491	13878	5993
3492	13882	5989
3493	13886	5985
3494	13891	5981
3495	13894	5977
3496	13898	5973
3497	13902	5969
3498	13906	5965
3499	13910	5961
3500	13913	5957
3501	13917	5953
3502	13921	5949
3503	13924	5945
3504	13928	5940
3505	13931	5936
3506	13935	5932
3507	13939	5928
3508	13943	5924
3509	13947	5920
3510	13950	5916
3511	13954	5912
3512	13958	5908
3513	13961	5904
3514	13965	5900
3515	13969	5896
3516	13973	5891
3517	13976	5887
3518	13980	5883
3519	13983	5879
3520	13987	5875
3521	13991	5871
3522	13995	5867
3523	13998	5863
3524	14002	5859
3525	14006	5855
3526	14009	5851
3527	14013	5846
3528	14017	5842
3529	14020	5838
3530	14024	5834
3531	14028	5830
3532	14031	5826
3533	14035	5822
3534	14039	5818
3535	14043	5814
3536	14046	5810
3537	14050	5806
3538	14053	5801
3539	14057	5797
3540	14061	5793
3541	14065	5789
3542	14068	5785
3543	14071	5781
3544	14075	5777
3545	14078	5772
3546	14082	5768
3547	14085	5764
3548	14089	5760
3549	14093	5756
3550	14097	5752
3551	14101	5748
3552	14104	5744
3553	14108	5740
3554	14112	5736
3555	14116	5732
3556	14119	5727
3557	14122	5723
3558	14126	5719
3559	14130	5715
3560	14133	5711
3561	14137	5707
3562	14140	5703
3563	14144	5698
3564	14148	5694
3565	14151	5690
3566	14155	5686
3567	14159	5682
3568	14163	5679
3569	14167	5675
3570	14171	5671
3571	14175	5666
3572	14178	5662
3573	14182	5658
3574	14185	5654
3575	14189	5650
3576	14193	5646
3577	14197	5642
3578	14200	5638
3579	14205	5634
3580	14209	5630
3581	14212	5626
3582	14216	5622
3583	14220	5618
3584	14224	5614
3585	14228	5610
3586	14233	5606
3587	14237	5602
3588	14241	5598
3589	14245	5595
3590	14250	5591
3591	14254	5587
3592	14258	5583
3593	14262	5579
3594	14266	5575
3595	14271	5572
3596	14276	5568
3597	14280	5564
3598	14284	5560
3599	14288	5556
3600	14292	5552
3601	14295	5548
3602	14299	5544
3603	14303	5540
3604	14307	5536
3605	14311	5532
3606	14315	5528
3607	14319	5524
3608	14323	5520
3609	14327	5516
3610	14331	5512
3611	14335	5508
3612	14339	5504
3613	14344	5501
3614	14347	5496
3615	14352	5493
3616	14356	5489
3617	14360	5485
3618	14363	5481
3619	14367	5477
3620	14372	5473
3621	14375	5469
3622	14379	5465
3623	14383	5461
3624	14388	5457
3625	14392	5453
3626	14396	5449
3627	14401	5446
3628	14405	5442
3629	14409	5438
3630	14413	5434
3631	14416	5430
3632	14421	5426
3633	14425	5422
3634	14428	5418
3635	14433	5414
3636	14437	5410
3637	14440	5406
3638	14444	5402
3639	14448	5398
3640	14452	5394
3641	14456	5390
3642	14460	5386
3643	14464	5382
3644	14468	5378
3645	14472	5374
3646	14475	5370
3647	14479	5366
3648	14483	5362
3649	14487	5358
3650	14491	5354
3651	14495	5350
3652	14498	5346
3653	14502	5342
3654	14506	5338
3655	14510	5334
3656	14514	5330
3657	14517	5326
3658	14520	5321
3659	14524	5317
3660	14528	5313
3661	14532	5309
3662	14535	5305
3663	14539	5301
3664	14543	5297
3665	14546	5293
3666	14550	5289
3667	14554	5285
3668	14558	5281
3669	14562	5277
3670	14566	5273
3671	14569	5269
3672	14573	5265
3673	14577	5261
3674	14582	5257
3675	14586	5253
3676	14590	5249
3677	14594	5245
3678	14598	5241
3679	14602	5237
3680	14606	5233
3681	14611	5230
3682	14615	5226
3683	14618	5222
3684	14622	5218
3685	14626	5214
3686	14630	5210
3687	14634	5206
3688	14637	5201
3689	14641	5197
3690	14644	5193
3691	14648	5189
3692	14651	5185
3693	14655	5181
3694	14659	5177
3695	14663	5173
3696	14666	5169
3697	14670	5165
3698	14674	5161
3699	14678	5157
3700	14681	5153
3701	14685	5149
3702	14689	5145
3703	14693	5141
3704	14697	5137
3705	14700	5132
3706	14704	5128
3707	14708	5124
3708	14712	5120
3709	14715	5116
3710	14719	5112
3711	14723	5108
3712	14727	5104
3713	14730	5100
3714	14734	5096
3715	14738	5092
3716	14741	5088
3717	14745	5084
3718	14749	5080
3719	14752	5076
3720	14756	5072
3721	14760	5068
3722	14764	5064
3723	14767	5060
3724	14771	5056
3725	14775	5052
3726	14779	5047
3727	14782	5043
3728	14786	5040
3729	14790	5036
3730	14794	5032
3731	14798	5028
3732	14803	5024
3733	14808	5020
3734	14812	5016
3735	14816	5012
3736	14820	5009
3737	14825	5005
3738	14831	5001
3739	14836	4998
3740	14841	4994
3741	14845	4990
3742	14849	4986
3743	14854	4983
3744	14860	4979
3745	14864	4976
3746	14869	4972
3747	14874	4968
3748	14878	4964
3749	14884	4961
3750	14888	4957
3751	14892	4953
3752	14897	4949
3753	14901	4946
3754	14905	4942
3755	14909	4938
3756	14913	4934
3757	14918	4930
3758	14921	4926
3759	14926	4922
3760	14930	4918
3761	14935	4914
3762	14940	4911
3763	14944	4907
3764	14949	4903
3765	14953	4899
3766	14957	4895
3767	14962	4892
3768	14966	4888
3769	14970	4884
3770	14973	4880
3771	14977	4876
3772	14983	4872
3773	14987	4868
3774	14991	4864
3775	14995	4860
3776	15000	4857
3777	15003	4853
3778	15007	4849
3779	15011	4844
3780	15015	4841
3781	15020	4837
3782	15025	4833
3783	15029	4829
3784	15034	4826
3785	15037	4821
3786	15041	4817
3787	15044	4813
3788	15048	4809
3789	15052	4805
3790	15056	4801
3791	15060	4797
3792	15064	4793
3793	15068	4789
3794	15072	4785
3795	15076	4781
3796	15080	4777
3797	15084	4773
3798	15087	4769
3799	15091	4765
3800	15095	4761
3801	15099	4757
3802	15103	4753
3803	15107	4749
3804	15111	4746
3805	15115	4742
3806	15119	4738
3807	15124	4734
3808	15129	4730
3809	15133	4726
3810	15137	4722
3811	15143	4719
3812	15146	4715
3813	15151	4711
3814	15155	4707
3815	15160	4703
3816	15163	4699
3817	15167	4695
3818	15171	4691
3819	15175	4687
3820	15179	4683
3821	15183	4679
3822	15189	4676
3823	15192	4672
3824	15196	4668
3825	15200	4664
3826	15204	4660
3827	15208	4656
3828	15212	4652
3829	15216	4648
3830	15220	4644
3831	15224	4640
3832	15228	4636
3833	15232	4632
3834	15236	4628
3835	15240	4624
3836	15244	4620
3837	15247	4616
3838	15252	4612
3839	15255	4608
3840	15260	4604
3841	15264	4600
3842	15268	4596
3843	15272	4592
3844	15277	4589
3845	15282	4585
3846	15287	4581
3847	15291	4577
3848	15296	4574
3849	15301	4570
3850	15305	4566
3851	15309	4562
3852	15313	4558
3853	15317	4554
3854	15322	4551
3855	15326	4547
3856	15330	4543
3857	15335	4539
3858	15339	4535
3859	15343	4531
3860	15347	4527
3861	15351	4523
3862	15354	4519
3863	15358	4515
3864	15362	4511
3865	15366	4507
3866	15369	4503
3867	15373	4499
3868	15377	4495
3869	15380	4491
3870	15384	4486
3871	15388	4482
3872	15391	4478
3873	15395	4474
3874	15399	4470
3875	15403	4466
3876	15406	4462
3877	15410	4458
3878	15413	4454
3879	15417	4450
3880	15420	4446
3881	15424	4442
3882	15427	4438
3883	15431	4433
3884	15435	4430
3885	15439	4425
3886	15442	4421
3887	15446	4417
3888	15450	4413
3889	15454	4409
3890	15457	4405
3891	15461	4401
3892	15465	4397
3893	15468	4393
3894	15472	4389
3895	15475	4385
3896	15479	4381
3897	15483	4377
3898	15486	4373
3899	15490	4369
3900	15494	4365
3901	15498	4361
3902	15501	4357
3903	15505	4352
3904	15508	4348
3905	15512	4344
3906	15516	4340
3907	15520	4336
3908	15524	4332
3909	15528	4328
3910	15532	4324
3911	15535	4320
3912	15539	4316
3913	15543	4312
3914	15547	4308
3915	15550	4304
3916	15554	4300
3917	15558	4296
3918	15561	4292
3919	15564	4288
3920	15568	4284
3921	15571	4280
3922	15575	4275
3923	15579	4271
3924	15583	4267
3925	15586	4263
3926	15590	4259
3927	15593	4255
3928	15597	4251
3929	15601	4247
3930	15604	4243
3931	15608	4239
3932	15612	4235
3933	15615	4231
3934	15619	4227
3935	15623	4223
3936	15627	4219
3937	15630	4215
3938	15634	4211
3939	15638	4207
3940	15642	4203
3941	15645	4199
3942	15649	4195
3943	15653	4191
3944	15656	4187
3945	15660	4182
3946	15664	4178
3947	15667	4174
3948	15671	4170
3949	15675	4166
3950	15678	4162
3951	15682	4158
3952	15686	4154
3953	15690	4150
3954	15694	4146
3955	15697	4142
3956	15701	4138
3957	15705	4134
3958	15709	4130
3959	15712	4126
3960	15716	4122
3961	15720	4118
3962	15724	4114
3963	15729	4110
3964	15734	4107
3965	15738	4103
3966	15742	4099
3967	15746	4095
3968	15750	4091
3969	15754	4087
3970	15758	4083
3971	15762	4079
3972	15766	4075
3973	15770	4071
3974	15773	4067
3975	15777	4063
3976	15781	4059
3977	15786	4055
3978	15789	4051
3979	15793	4047
3980	15797	4043
3981	15802	4039
3982	15805	4035
3983	15809	4031
3984	15813	4027
3985	15817	4023
3986	15822	4020
3987	15826	4016
3988	15830	4012
3989	15835	4008
3990	15838	4004
3991	15841	4000
3992	15845	3996
3993	15849	3992
3994	15853	3988
3995	15857	3984
3996	15861	3980
3997	15865	3976
3998	15869	3972
3999	15872	3968
4000	15876	3964
4001	15880	3960
4002	15884	3956
4003	15887	3952
4004	15891	3947
4005	15894	3943
4006	15898	3939
4007	15902	3935
4008	15906	3931
4009	15909	3927
4010	15913	3923
4011	15917	3919
4012	15921	3915
4013	15924	3911
4014	15928	3907
4015	15932	3903
4016	15935	3899
4017	15939	3895
4018	15943	3891
4019	15947	3887
4020	15950	3883
4021	15954	3879
4022	15958	3875
4023	15962	3871
4024	15966	3867
4025	15970	3863
4026	15973	3859
4027	15977	3855
4028	15980	3851
4029	15983	3847
4030	15987	3843
4031	15991	3839
4032	15995	3835
4033	15998	3831
4034	16002	3827
4035	16005	3822
4036	16009	3818
4037	16013	3814
4038	16017	3810
4039	16021	3806
4040	16024	3802
4041	16028	3798
4042	16032	3794
4043	16035	3790
4044	16039	3786
4045	16043	3782
4046	16047	3778
4047	16051	3774
4048	16054	3770
4049	16059	3766
4050	16062	3762
4051	16066	3758
4052	16070	3754
4053	16074	3750
4054	16078	3746
4055	16081	3742
4056	16085	3738
4057	16089	3734
4058	16093	3730
4059	16097	3726
4060	16100	3722
4061	16104	3718
4062	16108	3714
4063	16112	3711
4064	16116	3707
4065	16120	3703
4066	16124	3699
4067	16128	3695
4068	16132	3691
4069	16135	3687
4070	16140	3683
4071	16144	3679
4072	16148	3675
4073	16152	3671
4074	16156	3667
4075	16160	3663
4076	16164	3659
4077	16168	3655
4078	16172	3651
4079	16176	3647
4080	16179	3643
4081	16183	3639
4082	16187	3635
4083	16191	3631
4084	16195	3627
4085	16199	3623
4086	16204	3619
4087	16208	3615
4088	16212	3612
4089	16216	3608
4090	16220	3604
4091	16224	3600
4092	16228	3596
4093	16231	3592
4094	16235	3588
4095	16240	3584
4096	16244	3580
4097	16248	3576
4098	16252	3572
4099	16256	3568
4100	16260	3564
4101	16264	3560
4102	16268	3556
4103	16272	3552
4104	16276	3548
4105	16279	3544
4106	16284	3540
4107	16287	3536
4108	16291	3532
4109	16295	3528
4110	16299	3524
4111	16303	3520
4112	16307	3516
4113	16311	3512
4114	16316	3509
4115	16320	3505
4116	16324	3501
4117	16327	3497
4118	16332	3493
4119	16336	3489
4120	16340	3485
4121	16344	3481
4122	16348	3477
4123	16352	3473
4124	16356	3469
4125	16360	3465
4126	16364	3461
4127	16368	3457
4128	16371	3453
4129	16375	3449
4130	16380	3445
4131	16383	3441
4132	16386	3437
4133	16390	3433
4134	16395	3429
4135	16398	3425
4136	16402	3421
4137	16406	3417
4138	16410	3413
4139	16414	3409
4140	16418	3405
4141	16422	3401
4142	16426	3397
4143	16430	3393
4144	16434	3390
4145	16438	3386
4146	16443	3382
4147	16447	3378
4148	16451	3374
4149	16455	3370
4150	16459	3366
4151	16463	3362
4152	16467	3358
4153	16470	3354
4154	16475	3350
4155	16479	3346
4156	16483	3342
4157	16487	3338
4158	16491	3334
4159	16495	3330
4160	16499	3326
4161	16503	3322
4162	16508	3319
4163	16512	3315
4164	16516	3311
4165	16519	3307
4166	16524	3303
4167	16528	3299
4168	16532	3295
4169	16535	3291
4170	16540	3287
4171	16543	3283
4172	16547	3279
4173	16551	3275
4174	16554	3271
4175	16559	3267
4176	16563	3263
4177	16566	3259
4178	16570	3255
4179	16574	3251
4180	16577	3247
4181	16581	3243
4182	16585	3239
4183	16588	3235
4184	16592	3231
4185	16596	3227
4186	16600	3223
4187	16604	3219
4188	16608	3215
4189	16612	3211
4190	16615	3207
4191	16619	3203
4192	16623	3199
4193	16626	3195
4194	16630	3191
4195	16634	3187
4196	16638	3183
4197	16642	3179
4198	16646	3175
4199	16650	3171
4200	16654	3167
4201	16658	3163
4202	16662	3159
4203	16666	3155
4204	16670	3151
4205	16674	3147
4206	16678	3143
4207	16682	3139
4208	16686	3135
4209	16690	3131
4210	16695	3128
4211	16700	3124
4212	16704	3120
4213	16708	3116
4214	16712	3112
4215	16717	3108
4216	16722	3104
4217	16727	3101
4218	16732	3097
4219	16737	3093
4220	16741	3089
4221	16745	3085
4222	16750	3081
4223	16754	3078
4224	16758	3074
4225	16762	3070
4226	16767	3066
4227	16771	3062
4228	16776	3058
4229	16781	3054
4230	16786	3051
4231	16791	3047
4232	16796	3043
4233	16801	3039
4234	16805	3035
4235	16809	3031
4236	16813	3027
4237	16817	3023
4238	16821	3019
4239	16825	3015
4240	16829	3011
4241	16832	3007
4242	16836	3003
4243	16840	2999
4244	16843	2995
4245	16847	2991
4246	16851	2987
4247	16854	2983
4248	16858	2979
4249	16862	2975
4250	16865	2971
4251	16869	2967
4252	16873	2963
4253	16876	2959
4254	16880	2955
4255	16884	2951
4256	16887	2947
4257	16891	2943
4258	16895	2939
4259	16898	2935
4260	16902	2931
4261	16906	2927
4262	16910	2923
4263	16913	2919
4264	16917	2915
4265	16921	2911
4266	16925	2907
4267	16928	2903
4268	16932	2899
4269	16936	2895
4270	16940	2891
4271	16944	2887
4272	16948	2883
4273	16953	2879
4274	16957	2875
4275	16960	2871
4276	16964	2867
4277	16968	2863
4278	16972	2859
4279	16976	2855
4280	16980	2851
4281	16983	2847
4282	16988	2843
4283	16992	2839
4284	16996	2836
4285	17000	2832
4286	17004	2828
4287	17008	2824
4288	17012	2820
4289	17015	2816
4290	17019	2812
4291	17022	2808
4292	17026	2804
4293	17030	2800
4294	17035	2796
4295	17040	2792
4296	17044	2788
4297	17048	2784
4298	17052	2780
4299	17055	2776
4300	17059	2772
4301	17062	2768
4302	17066	2764
4303	17070	2760
4304	17073	2756
4305	17077	2752
4306	17081	2748
4307	17085	2744
4308	17089	2740
4309	17093	2736
4310	17097	2732
4311	17100	2728
4312	17104	2724
4313	17108	2720
4314	17111	2716
4315	17115	2712
4316	17119	2708
4317	17123	2704
4318	17126	2700
4319	17130	2696
4320	17134	2692
4321	17137	2688
4322	17141	2684
4323	17145	2680
4324	17149	2676
4325	17152	2672
4326	17156	2668
4327	17159	2664
4328	17163	2660
4329	17167	2656
4330	17170	2652
4331	17173	2648
4332	17177	2644
4333	17181	2640
4334	17185	2636
4335	17189	2632
4336	17193	2628
4337	17196	2624
4338	17200	2620
4339	17204	2616
4340	17208	2612
4341	17212	2608
4342	17217	2604
4343	17221	2600
4344	17224	2596
4345	17228	2592
4346	17232	2588
4347	17236	2584
4348	17240	2580
4349	17244	2576
4350	17248	2572
4351	17252	2568
4352	17255	2564
4353	17259	2560
4354	17263	2556
4355	17267	2552
4356	17271	2548
4357	17275	2544
4358	17279	2541
4359	17283	2537
4360	17288	2533
4361	17293	2529
4362	17298	2525
4363	17303	2521
4364	17307	2517
4365	17311	2513
4366	17315	2509
4367	17319	2505
4368	17323	2501
4369	17326	2497
4370	17330	2493
4371	17334	2489
4372	17337	2485
4373	17341	2481
4374	17344	2477
4375	17348	2473
4376	17352	2469
4377	17355	2465
4378	17358	2461
4379	17362	2457
4380	17366	2453
4381	17369	2449
4382	17373	2445
4383	17376	2441
4384	17380	2437
4385	17384	2433
4386	17388	2429
4387	17391	2425
4388	17395	2421
4389	17399	2417
4390	17403	2413
4391	17407	2409
4392	17411	2405
4393	17415	2401
4394	17419	2397
4395	17422	2393
4396	17426	2389
4397	17430	2385
4398	17434	2381
4399	17438	2377
4400	17442	2373
4401	17445	2369
4402	17449	2365
4403	17453	2361
4404	17456	2357
4405	17461	2354
4406	17464	2350
4407	17468	2346
4408	17471	2341
4409	17475	2338
4410	17479	2334
4411	17482	2329
4412	17486	2325
4413	17489	2321
4414	17494	2318
4415	17498	2314
4416	17501	2310
4417	17505	2306
4418	17509	2302
4419	17513	2298
4420	17516	2294
4421	17520	2290
4422	17524	2286
4423	17527	2282
4424	17531	2278
4425	17535	2274
4426	17538	2270
4427	17542	2266
4428	17546	2262
4429	17550	2258
4430	17553	2254
4431	17558	2250
4432	17561	2246
4433	17565	2242
4434	17568	2238
4435	17572	2234
4436	17576	2230
4437	17580	2226
4438	17584	2222
4439	17588	2218
4440	17591	2214
4441	17595	2210
4442	17598	2206
4443	17602	2202
4444	17607	2198
4445	17611	2194
4446	17614	2190
4447	17618	2186
4448	17621	2182
4449	17625	2178
4450	17629	2174
4451	17633	2170
4452	17637	2166
4453	17641	2162
4454	17644	2158
4455	17648	2154
4456	17652	2150
4457	17655	2146
4458	17659	2142
4459	17663	2138
4460	17666	2134
4461	17670	2130
4462	17674	2126
4463	17677	2122
4464	17681	2118
4465	17684	2114
4466	17688	2110
4467	17691	2106
4468	17695	2102
4469	17698	2098
4470	17702	2094
4471	17706	2090
4472	17709	2086
4473	17712	2082
4474	17716	2078
4475	17720	2074
4476	17723	2070
4477	17727	2066
4478	17731	2062
4479	17735	2058
4480	17738	2054
4481	17742	2050
4482	17745	2046
4483	17749	2042
4484	17753	2038
4485	17756	2034
4486	17759	2030
4487	17763	2026
4488	17767	2022
4489	17771	2018
4490	17775	2014
4491	17778	2010
4492	17782	2006
4493	17786	2002
4494	17789	1998
4495	17793	1994
4496	17797	1990
4497	17800	1986
4498	17804	1982
4499	17808	1978
4500	17812	1974
4501	17816	1970
4502	17820	1966
4503	17824	1962
4504	17827	1958
4505	17831	1954
4506	17835	1950
4507	17838	1946
4508	17842	1942
4509	17846	1938
4510	17849	1934
4511	17853	1930
4512	17857	1926
4513	17861	1923
4514	17864	1919
4515	17868	1915
4516	17872	1911
4517	17876	1907
4518	17879	1903
4519	17883	1899
4520	17886	1895
4521	17890	1891
4522	17894	1887
4523	17898	1883
4524	17901	1879
4525	17905	1875
4526	17909	1871
4527	17912	1867
4528	17916	1863
4529	17919	1859
4530	17924	1855
4531	17928	1851
4532	17931	1847
4533	17935	1843
4534	17939	1839
4535	17943	1835
4536	17947	1831
4537	17950	1827
4538	17954	1823
4539	17958	1819
4540	17962	1815
4541	17966	1811
4542	17970	1807
4543	17976	1803
4544	17981	1800
4545	17986	1796
4546	17990	1792
4547	17995	1788
4548	18000	1784
4549	18004	1780
4550	18008	1776
4551	18013	1772
4552	18017	1768
4553	18021	1764
4554	18026	1761
4555	18030	1757
4556	18034	1753
4557	18040	1749
4558	18044	1745
4559	18049	1741
4560	18053	1737
4561	18058	1733
4562	18062	1729
4563	18068	1726
4564	18072	1722
4565	18077	1718
4566	18080	1714
4567	18084	1710
4568	18088	1706
4569	18092	1702
4570	18095	1698
4571	18099	1694
4572	18103	1690
4573	18107	1686
4574	18111	1682
4575	18114	1678
4576	18118	1674
4577	18122	1670
4578	18125	1666
4579	18129	1662
4580	18133	1658
4581	18137	1654
4582	18140	1650
4583	18145	1646
4584	18148	1642
4585	18152	1638
4586	18156	1634
4587	18160	1630
4588	18163	1626
4589	18167	1622
4590	18171	1618
4591	18175	1614
4592	18179	1610
4593	18182	1606
4594	18186	1602
4595	18189	1598
4596	18193	1594
4597	18197	1590
4598	18201	1587
4599	18205	1583
4600	18208	1579
4601	18212	1575
4602	18216	1571
4603	18220	1567
4604	18224	1563
4605	18228	1559
4606	18232	1555
4607	18236	1551
4608	18240	1547
4609	18243	1543
4610	18247	1539
4611	18250	1535
4612	18254	1531
4613	18257	1527
4614	18261	1523
4615	18265	1519
4616	18269	1515
4617	18273	1511
4618	18278	1507
4619	18282	1503
4620	18286	1499
4621	18290	1495
4622	18294	1491
4623	18298	1487
4624	18302	1483
4625	18306	1480
4626	18310	1476
4627	18314	1472
4628	18318	1468
4629	18322	1464
4630	18325	1460
4631	18329	1456
4632	18333	1452
4633	18336	1448
4634	18340	1444
4635	18344	1440
4636	18348	1436
4637	18352	1432
4638	18355	1428
4639	18359	1424
4640	18363	1420
4641	18366	1416
4642	18370	1412
4643	18374	1408
4644	18378	1404
4645	18382	1400
4646	18385	1396
4647	18388	1392
4648	18392	1388
4649	18396	1384
4650	18400	1380
4651	18404	1376
4652	18408	1372
4653	18411	1368
4654	18415	1364
4655	18419	1360
4656	18423	1356
4657	18426	1352
4658	18430	1348
4659	18433	1344
4660	18437	1340
4661	18440	1336
4662	18444	1333
4663	18448	1329
4664	18451	1325
4665	18455	1321
4666	18459	1317
4667	18463	1313
4668	18466	1309
4669	18470	1305
4670	18473	1301
4671	18477	1297
4672	18480	1293
4673	18484	1289
4674	18488	1285
4675	18492	1281
4676	18496	1277
4677	18499	1273
4678	18503	1269
4679	18507	1265
4680	18511	1261
4681	18515	1257
4682	18518	1253
4683	18522	1249
4684	18526	1245
4685	18529	1241
4686	18533	1237
4687	18537	1233
4688	18541	1229
4689	18544	1225
4690	18548	1221
4691	18552	1217
4692	18556	1213
4693	18560	1209
4694	18563	1205
4695	18567	1201
4696	18571	1198
4697	18575	1194
4698	18578	1190
4699	18582	1186
4700	18586	1182
4701	18590	1178
4702	18594	1174
4703	18598	1170
4704	18602	1166
4705	18606	1162
4706	18610	1158
4707	18613	1154
4708	18617	1150
4709	18621	1146
4710	18625	1142
4711	18628	1138
4712	18633	1134
4713	18637	1130
4714	18640	1126
4715	18644	1122
4716	18648	1118
4717	18652	1114
4718	18655	1110
4719	18659	1106
4720	18663	1102
4721	18667	1099
4722	18671	1095
4723	18674	1091
4724	18678	1087
4725	18681	1083
4726	18685	1079
4727	18689	1075
4728	18693	1071
4729	18696	1067
4730	18700	1063
4731	18704	1059
4732	18707	1055
4733	18711	1051
4734	18714	1047
4735	18718	1043
4736	18721	1039
4737	18724	1035
4738	18728	1031
4739	18732	1027
4740	18736	1023
4741	18739	1019
4742	18743	1015
4743	18747	1011
4744	18750	1007
4745	18754	1003
4746	18758	999
4747	18762	995
4748	18765	991
4749	18769	987
4750	18772	983
4751	18776	979
4752	18780	975
4753	18784	972
4754	18787	968
4755	18790	964
4756	18794	960
4757	18798	956
4758	18801	952
4759	18805	948
4760	18809	944
4761	18813	940
4762	18816	936
4763	18820	932
4764	18823	928
4765	18827	924
4766	18831	920
4767	18834	916
4768	18838	912
4769	18841	908
4770	18845	904
4771	18848	900
4772	18852	896
4773	18856	892
4774	18859	888
4775	18863	884
4776	18867	880
4777	18870	876
4778	18874	872
4779	18878	868
4780	18882	864
4781	18885	860
4782	18889	857
4783	18893	853
4784	18896	849
4785	18900	845
4786	18904	841
4787	18908	837
4788	18911	833
4789	18915	829
4790	18918	825
4791	18922	821
4792	18926	817
4793	18929	813
4794	18933	809
4795	18936	805
4796	18940	801
4797	18944	797
4798	18948	793
4799	18952	789
4800	18956	785
4801	18960	781
4802	18963	777
4803	18967	773
4804	18971	769
